RouteID,latitude,longitude,type,distance,eloc,address,tollGrpId,payment,agency,cost,lanes,state,tollName,road,duration,node,roadType,nodeIdx,
3,13.792897,77.764213,barrier,132323.8,JVQS1N,"NH-7, Bangalore Hyderabad Road, Bagepalli, Chikkaballapur District;Chikkaballapura District, Karnataka, 561207",64,['cash'],NHAI,385,4,Karnataka;KA,Bagepalli Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,11648.6,103960020,NGQ,2234,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,14.502084,77.63124,barrier,221853.7,JVUC1U,"Srinagar Kanyakumari Highway, Raptadu, Ananthapuramu District, Andhra Pradesh, 515522",696,['cash'],NHAI,460,0,Andhra Pradesh;AP,Marur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,17663.4,274837040,NGQ,3748,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,15.061797,77.630227,barrier,288028.9,JVVCS4,"Srinagar Kanyakumari Highway, Peddavadugur, Ananthapuramu District, Andhra Pradesh, 515401",213,['cash'],NHAI,415,0,Andhra Pradesh;AP,Kasepalli Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,23862,286109621,NGQ,4810,NGQ>NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,15.486484,77.901044,barrier,346857.7,JVVE1U,"Srinagar Kanyakumari Highway, Krishnagiri, Kurnool District, Andhra Pradesh, 518216",214,['cash'],NHAI,445,0,Andhra Pradesh;AP,Amakathadu Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,28035.8,274837016,NGQ,5779,NGQ>NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,15.887732,78.016874,barrier,396481.6,JVXWF5,"Srinagar Kanyakumari Highway, Undavelly, Jogulamba Gadwal District, Telangana, 509128",215,['cash'],NHAI,445,0,Telangana;TG,Pullur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,31395.5,103952360,NGQ,6598,NGQ>NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,16.53572,77.94462,barrier,482186.3,JVXDM6,"Srinagar Kanyakumari Highway, Addakal, Mahabubnagar District, Telangana, 509382",853,['cash'],NHAI,220,0,Telangana;TG,Shakhapur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,38068.8,270959913,NGQ,7892,NGQ>NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,17.00592,78.194435,barrier,542877.1,JVXUN7,"NH 7, Kurnool Road, Mahaboobnagar, Farooqnagar, Rangareddy District;Ranga Reddy District;KV Ranga Reddy District, Telangana, 509202",854,['cash'],NHAI,285,0,Telangana;TG,Raikal Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,42942.5,270961339,NGQ,8834,NGQ>RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,17.249586,78.37519,ticket,577415.5,JVWPVM,"Shamshabad, Hyderabad, Telangana, 501218",390523080,['cash'],HMDA,360,0,Telangana;TG,Shamshabad Entry Toll Plaza,,45626.3,94303407,RDA,9425,RDA>RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,17.603289,78.475744,barrier,645528.5,H19BMQ,"Nehru Outer Ring Road, Seethariguda, Hyderabad, Telangana, 501401",598,,,,0,Telangana;TG,Medchal Toll Plaza,Nehru Outer Ring Road;Outer Ring Road;ORR,50712.7,94307636,RDA,10346,RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,17.598015,78.490995,ticket,647772.6,JVX1RP,"Kandlakoya, Hyderabad, Telangana, 501401",390522086,,HMDA,,7,Telangana;TG,Medchal Exit Toll Plaza,,50930.7,270955885,RDA,10402,RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,17.801157,78.471591,barrier,671449.8,JW4FNC,"NH 7 Road, Toopran, Toopran;Tupran, Medak District, Telangana, 502336",739,['cash'],NHAI,300,0,Telangana;TG,Manoharabad Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,53215.3,285086774,NGQ,10907,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,18.205053,78.3983,barrier,722294.4,VKK6ME,"Srinagar Kanyakumari Highway, Bhiknoor, Kamareddy District, Telangana, 503101",390500023,['cash'],NHAI,305,0,Telangana;TG,Bhiknoor Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,56739.2,276823454,NGQ,11839,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,18.538327,78.239653,barrier,770971.7,JVXQ2T,"Srinagar Kanyakumari Highway, Indalwai, Nizamabad District, Telangana, 503164",509,['cash'],NHAI,290,6,Telangana;TG,Indalwai Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,60603.5,93750976,NGQ,12627,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,19.026579,78.362577,barrier,834972.8,JVXT2L,"Srinagar Kanyakumari Highway, Soan, Nirmal District, Telangana, 504105",221,['cash'],NHAI,205,6,Telangana;TG,Gamjal Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,65436.5,93942893,NGQ,13656,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,19.279922,78.409329,barrier,876760.1,JVXRCW,"Srinagar Kanyakumari Highway, Neradigonda, Adilabad District, Telangana, 504323",222,['cash'],NHAI,350,0,Telangana;TG,Rolmamda Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,68211.2,285087212,NGQ,14396,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,19.780937,78.565612,barrier,940646.6,JVXQQS,"Srinagar Kanyakumari Highway, Jainad, Adilabad District, Telangana, 504309",226,['cash'],NHAI,325,0,Telangana;TG,Pippalwada Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,73487.2,93942485,NGQ,15411,NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,20.019386,78.540194,barrier,970061.2,JVNQQM,"Srinagar Kanyakumari Highway, Kelapur, Yavatmal District, Maharashtra, 445302",518,['cash'],NHAI,365,2,Maharashtra;MH,Kelapur Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,75662.4,93751037,NGQ,15893,NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,20.450486,78.75504,barrier,1027723.2,JVNU3V,"Srinagar Kanyakumari Highway, Hinganghat, Wardha District, Maharashtra, 442307",534,['cash'],NHAI,390,5,Maharashtra;MH,Daroda Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,79978.3,293285344,NGQ,16860,NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,20.854786,78.962971,barrier,1084547.6,JVNK42,"Srinagar Kanyakumari Highway, Borkhedi, Maharashtra, 441108",376,['cash'],NHAI,475,5,Maharashtra;MH,Borkhedi Nagpur Bypass Toll Plaza,Srinagar Kanyakumari Highway;AH 43;NH 44,84399.6,87843109,NGQ,17726,NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,21.028294,79.06892,barrier,1109045,JVO8CV,"Nagpur Bypass, Nagpur Rural, Nagpur District, Maharashtra, 441108",248,['cash'],NHAI,455,5,Maharashtra;MH,Panjari Toll Plaza,Nagpur Bypass;Outer Ring Road;AH 43;NH 44,86750.7,87814452,NGQ,18117,NGQ>NHY>NHY>NHY>NHY>NHY>NHY
3,21.139587,79.3651,barrier,1148276,JVM9V6,"Mumbai Kolkata Highway, Mauda, Nagpur District, Maharashtra, 441104",692,['cash'],NHAI,220,5,Maharashtra;MH,WEPL Mathani Toll Plaza,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,90048.9,104022529,NHY,18697,NHY>NHY>NHY>NHY>NHY>NHY
3,21.13965,79.675258,barrier,1182306.6,JVOC0I,"Mumbai Kolkata Highway, Bhandara, Bhandara District, Maharashtra, 441924",693,['cash'],NHAI,106,2,Maharashtra;MH,Kardha Toll Plaza,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,92829.7,104022540,NHY,19271,NHY>NHY>NHY>NHY>NHY
3,21.088324,80.034127,barrier,1222545.6,JVOBDI,"Mumbai Kolkata Highway, Sakoli, Bhandara District, Maharashtra, 441802",691,['cash'],NHAI,330,4,Maharashtra;MH,Sendurwafa Toll Plaza,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,96188.8,104022513,NHY,19848,NHY>NHY>NHY>NHY
3,21.117942,81.122385,barrier,1343204.8,JVZKL7,"Mumbai Kolkata Highway, Rajnandgaon, Rajnandgaon District, Chhattisgarh, 491443",661,['cash'],NHAI,375,0,Chhattisgarh;CT,Thakurtola Toll Plaza,Mumbai Kolkata Highway;AH 46;NH 53,105278.3,267889920,NHY,21743,NHY>NHY>NHY
3,21.214526,81.288009,barrier,1366570.2,JVZL34,"Durg Bypass, Durg, Durg District, Chhattisgarh, 491001",662,['cash'],NHAI,230,0,Chhattisgarh;CT,Durg Bypass Dhamdanaka Toll Plaza,Durg Bypass;Mumbai Kolkata Highway;AH 46;NH 53,106849.8,103935082,NHY,22108,NHY>NHY
3,21.252788,81.536872,barrier,1394409.1,JVZKAF,"Mumbai Kolkata Highway, Kumhari, Chhattisgarh, 490042",412,['cash'],NHAI,45,0,Chhattisgarh;CT,Kumhari Toll Plaza,Mumbai Kolkata Highway;Great Eastern Road;GE Road;AH 46;NH 53,109627.1,272437348,NHY,22535,NHY
30,28.391312,76.868323,ticket,8088.5,JV2VUH,"Farrukhnagar, Gurugram District, Haryana, 122506",864,,HSIIDC,,3,Haryana;HR,Patodi Entry Toll Plaza,,1222.5,271164532,RDA,148,RDA>RDA>RDA>RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY
30,28.102508,77.30518,ticket,66631.4,JV2DU9,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",592,,HSIIDC,,0,Haryana;HR,Palwal Main Exit Toll Plaza,Western Peripheral Expressway;KMP Expressway,4947.6,94284800,RDA,1022,RDA>RDA>RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY
30,27.660135,77.73333,barrier,152225.7,JVA0YN,"Yamuna Expressway, Mat, Mathura District, Uttar Pradesh, 281202",296,['cash'],YEIDA,520,0,Uttar Pradesh;UP,Mathura Toll Plaza,Yamuna Expressway;Taj Expressway,11368.9,265930289,RDA,2312,RDA>RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY
30,27.303456,78.004162,barrier,207342.8,JV9QLC,"Yamuna Expressway, Etmadpur, Agra District, Uttar Pradesh, 283126",297,['cash'],YEIDA,475,0,Uttar Pradesh;UP,Agra Toll Plaza,Yamuna Expressway;Taj Expressway,14718.6,284172719,RDA,3085,RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY
30,27.202382,78.114804,barrier,225116.3,JVABNP,"Inner Ring Road, Etmadpur, Agra District, Uttar Pradesh, 282006",650,['cash'],,120,0,Uttar Pradesh;UP,Rahankalan Toll Plaza,Inner Ring Road,15752.7,276225449,RDA,3349,RDA>RDA>RDA>NGQ>RDA>RDA>NHY
30,27.053705,78.277473,ticket,250571.1,JVB2WU,"Agra Lucknow Expressway, Fatehabad, Agra District, Uttar Pradesh, 283111",762,,UPEIDA,,0,Uttar Pradesh;UP,Agra Main Entry Toll Plaza,Agra Lucknow Expressway;Lucknow Expressway,17570.7,265609136,RDA,3723,RDA>RDA>NGQ>RDA>RDA>NHY
30,26.975748,78.804774,ticket,306001.1,SBDHZZ,"Sirsaganj, Firozabad District, Uttar Pradesh, 283142",390522998,,UPEIDA,,0,Uttar Pradesh;UP,Kathbhori-Etawah-Mainpuri Exit Toll Plaza,,20219.5,271707549,RDA,4482,RDA>NGQ>RDA>RDA>NHY
30,26.594988,79.268056,barrier,370317.5,JV0G8X,"AH 1, Ajitmal, Auraiya District, Uttar Pradesh, 206128",517,['cash'],NHAI,355,0,Uttar Pradesh;UP,Anantram Toll Plaza,AH 1;NH 19,23956.4,93751079,NGQ,5448,NGQ>RDA>RDA>NHY
30,26.501375,79.43504,ticket,391706.9,G9HYTS,"Auraiya, Auraiya District, Uttar Pradesh, 206122",390523280,,UPEIDA,,0,Uttar Pradesh;UP,Delhi Kolkata Road AH 1 Entry Toll Plaza,,25667,289430548,RDA,5757,RDA>RDA>NHY
30,25.251722,80.744924,ticket,633568.5,G98UYI,"Bundelkhand Expressway, Karwi, Chitrakoot District, Uttar Pradesh, 210204",390522384,,UPEIDA,,0,Uttar Pradesh;UP,Akabarpur Main Exit Toll Plaza,Bundelkhand Expressway,39326.2,286900218,RDA,8871,RDA>NHY
30,24.653714,80.786624,barrier,722567.3,PULTFN,"Satna Chitrakoot Highway, Raghurajnagar Nagareey, Satna District, Madhya Pradesh, 485001",390522654,,NHAI,,0,Madhya Pradesh;MP,Khamha Toll Plaza,Satna Chitrakoot Highway;NH 135BG,46276.9,281821255,NHY,10575,NHY
31,28.391312,76.868323,ticket,8088.5,JV2VUH,"Farrukhnagar, Gurugram District, Haryana, 122506",864,,HSIIDC,,3,Haryana;HR,Patodi Entry Toll Plaza,,1222.5,271164532,RDA,148,RDA>NHY>NHY>NHY>NGQ>NHY>SHY>SHY>RDA>NHY
31,28.024051,77.113266,ticket,67875.5,MEDPBT,"Delhi Mumbai Expressway, Nuh, Nuh District, Haryana, 122107",390523374,,,,0,Haryana;HR,Kalinger Toll Plaza,Delhi Mumbai Expressway;Delhi Vadodara Expressway;NE 4,4792.9,288748104,NHY,1046,NHY>NHY>NHY>NGQ>NHY>SHY>SHY>RDA>NHY
31,25.968244,76.25311,ticket,343343.4,TY648J,"NH 552, Sawai Madhopur, Sawai Madhopur District, Rajasthan, 322001",390523557,,,,0,Rajasthan;RJ,Sawai Madhopur Exit Toll Plaza,NH 552,21304.3,293076262,NHY,4109,NHY>NHY>NGQ>NHY>SHY>SHY>RDA>NHY
31,25.884024,75.958325,barrier,380474.6,6WQM5U,"NH 148D, Uniara, Tonk District, Rajasthan, 304024",390522751,['cash'],NHAI,230,0,Rajasthan;RJ,Pallai Toll Plaza,NH 148D,21975.7,278743868,NHY,4672,NHY>NGQ>NHY>SHY>SHY>RDA>NHY
31,25.156171,75.776682,barrier,487962.9,JV7W3K,"Kota Bypass, Ladpura, Kota District, Rajasthan, 324010",390522714,['cash'],NHAI,260,0,Rajasthan;RJ,Sakatpura Toll Plaza,Kota Bypass;NH 27,29042.4,271177957,NGQ,6832,NGQ>NHY>SHY>SHY>RDA>NHY
31,24.965434,75.935183,barrier,517039.7,6WQA6E,"NH 52, Mukundpura, District Kota, Ladpura, Kota District, Rajasthan, 325003",390500043,['cash'],NHAI,200,5,Rajasthan;RJ,Mandana Toll Plaza,NH 52,31058.8,278743964,NHY,7339,NHY>SHY>SHY>RDA>NHY
31,24.616268,75.909542,barrier,566809.1,IQ06PO,"SH 9A, Ramganj Mandi, Kota District, Rajasthan, 326519",390522508,,RSRDC,,0,Rajasthan;RJ,Undwa Toll Plaza,SH 9A,35485,276685868,SHY,8282,SHY>SHY>RDA>NHY
31,24.519379,75.809456,barrier,590065.6,P3YPGB,"SH 7, Bhanpura, Mandsaur District, Madhya Pradesh, 458775",390523629,,,,0,Madhya Pradesh;MP,Neemthur Toll Plaza,SH 7,36540.1,292254070,SHY,8572,SHY>RDA>NHY
31,23.423745,74.984509,barrier,739975.3,2U832R,"Ratlam, Ratlam District, Madhya Pradesh, 457001",390522352,,,,0,Madhya Pradesh;MP,Dhamnod Exit Toll Plaza,,43986.5,285608131,RDA,10263,RDA>NHY
31,23.41721,74.997034,barrier,742305.1,JVH7X9,"Ratlam Dhamnod Road, Ratlam Nagar, Ratlam District, Madhya Pradesh, 457001",390522548,['cash'],MPRDC,180,0,Madhya Pradesh;MP,Dhamnod Toll Plaza,Ratlam Dhamnod Road;NH 927A,44187.4,271859690,NHY,10312,NHY
32,27.999715,76.430608,barrier,68964.9,JV3SN9,"NH 8, Neemrana Road, Behror, Neemrana, Kotputli Behror District, Rajasthan, 301706",19,['cash'],NHAI,545,0,Rajasthan;RJ,Shahjahanpur Toll Plaza,Delhi Jaipur Expressway;NH 48,8893.2,274546273,NGQ,1171,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY
32,27.305642,75.953528,barrier,164443.1,JV3QT8,"Delhi Jaipur Expressway, Manoharpur, Rajasthan, 303104",21,['cash'],NHAI,265,0,Rajasthan;RJ,Manoharpur Toll Plaza,Delhi Jaipur Expressway;NH 48,17187.2,88978252,NGQ,2716,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY
32,27.086848,75.834786,barrier,194920.6,JV3PZ1,"Delhi Jaipur Expressway, Amber, Jaipur District, Rajasthan, 303805",310,['cash'],NHAI,220,0,Rajasthan;RJ,Daulatpura Toll Plaza,Delhi Jaipur Expressway;Delhi Ajmer Expressway;NH 48,19653.5,290676266,NGQ,3236,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY
32,26.84315,75.615597,barrier,234739.9,JW1OLB,"NH 8, Jaipur, Rajasthan, 302042",23,['cash'],NHAI,280,6,Rajasthan;RJ,Thikariya Jaipur Toll Plaza,Jaipur Kishangarh Expressway;Delhi Ajmer Expressway;Ajmer Road;NH 48,23292.3,274509579,NGQ,3849,NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY
32,26.595114,74.939335,barrier,308738.6,JV3RNS,"NH 8, Ajmer Road, Kishangarh, Ajmer District, Rajasthan, 305816",26,['cash'],NHAI,80,6,Rajasthan;RJ,Kishangarh Badgaon Toll Plaza,Jaipur Kishangarh Expressway;NH 48,30491.1,286960183,NGQ,4848,NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY
32,26.103394,74.685133,barrier,374125.4,JV7BEZ,"NH 48, Bhinay, Kekri District, Rajasthan, 305621",838,['cash'],NHAI,475,0,Rajasthan;RJ,Kheri Toll Plaza,NH 48,35700.6,286960198,NGQ,5860,NGQ>NGQ>NGQ>NHY>NHY>NHY
32,25.587225,74.595119,barrier,433699.7,JV573H,"Ajmer Road, Banera, Shahpura District, Rajasthan, 311024",607,['cash'],NHAI,325,0,Rajasthan;RJ,Lambiya Kalan Toll Plaza,NH 48,40917.5,94109073,NGQ,6696,NGQ>NGQ>NHY>NHY>NHY
32,25.082838,74.624572,barrier,496516.4,JV4YT7,"NH 48, Gangrar, Chittorgarh District, Rajasthan, 312901",28,['cash'],NHAI,335,0,Rajasthan;RJ,Jojro Ka Khera Toll Plaza,NH 48,46405.2,290676038,NGQ,7721,NGQ>NHY>NHY>NHY
32,24.825856,74.62893,barrier,532620.6,JV556Q,"Nimbhera Chittorgarh Marg, Chittaurgarh, Chittorgarh District, Rajasthan, 312025",546,,NHAI,,0,Rajasthan;RJ,Ochari Toll Plaza,Nimbhera Chittorgarh Marg;NH 56,49651.9,286958851,NHY,8285,NHY>NHY>NHY
32,24.595081,74.711686,barrier,565329.8,JV5FPJ,"Nimbahera Bypass, Nimbahera, Chittorgarh District, Rajasthan, 312601",432,,NHAI,,0,Rajasthan;RJ,Nimbahera Toll Plaza,Nimbahera Bypass;NH 156,53149.5,100885440,NHY,8816,NHY>NHY
32,24.572032,74.761657,barrier,571974,JW2WYP,"NH 156, Jawad, Neemuch District, Madhya Pradesh, 458468",564,['cash'],MPRDC,192,0,Madhya Pradesh;MP,Nayagaon Toll Plaza,NH 156,53618.6,94144459,NHY,8928,NHY
33,28.391312,76.868323,ticket,8088.5,JV2VUH,"Farrukhnagar, Gurugram District, Haryana, 122506",864,,HSIIDC,,3,Haryana;HR,Patodi Entry Toll Plaza,,1222.5,271164532,RDA,148,RDA>RDA>RDA>RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY>NHY
33,28.102508,77.30518,ticket,66631.4,JV2DU9,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",592,,HSIIDC,,0,Haryana;HR,Palwal Main Exit Toll Plaza,Western Peripheral Expressway;KMP Expressway,4947.6,94284800,RDA,1022,RDA>RDA>RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY>NHY
33,27.660135,77.73333,barrier,152225.7,JVA0YN,"Yamuna Expressway, Mat, Mathura District, Uttar Pradesh, 281202",296,['cash'],YEIDA,520,0,Uttar Pradesh;UP,Mathura Toll Plaza,Yamuna Expressway;Taj Expressway,11368.9,265930289,RDA,2312,RDA>RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY>NHY
33,27.303456,78.004162,barrier,207342.8,JV9QLC,"Yamuna Expressway, Etmadpur, Agra District, Uttar Pradesh, 283126",297,['cash'],YEIDA,475,0,Uttar Pradesh;UP,Agra Toll Plaza,Yamuna Expressway;Taj Expressway,14718.6,284172719,RDA,3085,RDA>RDA>RDA>RDA>NGQ>RDA>RDA>NHY>NHY
33,27.202382,78.114804,barrier,225116.3,JVABNP,"Inner Ring Road, Etmadpur, Agra District, Uttar Pradesh, 282006",650,['cash'],,120,0,Uttar Pradesh;UP,Rahankalan Toll Plaza,Inner Ring Road,15752.7,276225449,RDA,3349,RDA>RDA>RDA>NGQ>RDA>RDA>NHY>NHY
33,27.053705,78.277473,ticket,250571.1,JVB2WU,"Agra Lucknow Expressway, Fatehabad, Agra District, Uttar Pradesh, 283111",762,,UPEIDA,,0,Uttar Pradesh;UP,Agra Main Entry Toll Plaza,Agra Lucknow Expressway;Lucknow Expressway,17570.7,265609136,RDA,3723,RDA>RDA>NGQ>RDA>RDA>NHY>NHY
33,26.975748,78.804774,ticket,306001.1,SBDHZZ,"Sirsaganj, Firozabad District, Uttar Pradesh, 283142",390522998,,UPEIDA,,0,Uttar Pradesh;UP,Kathbhori-Etawah-Mainpuri Exit Toll Plaza,,20219.5,271707549,RDA,4482,RDA>NGQ>RDA>RDA>NHY>NHY
33,26.594988,79.268056,barrier,370317.5,JV0G8X,"AH 1, Ajitmal, Auraiya District, Uttar Pradesh, 206128",517,['cash'],NHAI,355,0,Uttar Pradesh;UP,Anantram Toll Plaza,AH 1;NH 19,23956.4,93751079,NGQ,5448,NGQ>RDA>RDA>NHY>NHY
33,26.501375,79.43504,ticket,391706.9,G9HYTS,"Auraiya, Auraiya District, Uttar Pradesh, 206122",390523280,,UPEIDA,,0,Uttar Pradesh;UP,Delhi Kolkata Road AH 1 Entry Toll Plaza,,25667,289430548,RDA,5757,RDA>RDA>NHY>NHY
33,25.251722,80.744924,ticket,633568.5,G98UYI,"Bundelkhand Expressway, Karwi, Chitrakoot District, Uttar Pradesh, 210204",390522384,,UPEIDA,,0,Uttar Pradesh;UP,Akabarpur Main Exit Toll Plaza,Bundelkhand Expressway,39326.2,286900218,RDA,8871,RDA>NHY>NHY
33,24.653714,80.786624,barrier,722567.3,PULTFN,"Satna Chitrakoot Highway, Raghurajnagar Nagareey, Satna District, Madhya Pradesh, 485001",390522654,,NHAI,,0,Madhya Pradesh;MP,Khamha Toll Plaza,Satna Chitrakoot Highway;NH 135BG,46276.9,281821255,NHY,10575,NHY>NHY
33,24.493481,81.143324,barrier,767323.5,GAEEDL,"Satna Rewa Road, Amarpatan, Satna District, Madhya Pradesh, 485115",390523270,['cash'],NHAI,305,4,Madhya Pradesh;MP,Bela Toll Plaza,Satna Rewa Road;NH 39,49184.4,287468961,NHY,11278,NHY
34,28.391312,76.868323,ticket,8088.5,JV2VUH,"Farrukhnagar, Gurugram District, Haryana, 122506",864,,HSIIDC,,3,Haryana;HR,Patodi Entry Toll Plaza,,1222.5,271164532,RDA,148,RDA>RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
34,28.102508,77.30518,ticket,66631.4,JV2DU9,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",592,,HSIIDC,,0,Haryana;HR,Palwal Main Exit Toll Plaza,Western Peripheral Expressway;KMP Expressway,4947.6,94284800,RDA,1022,RDA>NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
34,28.006937,77.332944,barrier,81056.1,JV1JP5,"AH 1, Hodal, Palwal District, Haryana, 121105",390523497,['cash'],NHAI,415,7,Haryana;HR,Srinagar Toll Plaza,AH 1;NH 44,6041.3,85393878,NGQ,1306,NGQ>NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
34,27.855593,77.40289,barrier,99959.7,0005NJ,"Agra Delhi Road, Hodal, Palwal District, Haryana, 121106",390522396,['cash'],NHAI,305,0,Haryana;HR,Karman Toll Plaza,Agra Delhi Road;AH 1;NH 44,7376,283910209,NGQ,1624,NGQ>NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
34,27.337248,77.737541,barrier,170933.1,JV8GWV,"Agra Delhi Road, Mathura, Mathura District, Uttar Pradesh, 281122",299,['cash'],NHAI,335,0,Uttar Pradesh;UP,Mahuvan Toll Plaza,Agra Delhi Road;AH 1;NH 44,12789.1,91511006,NGQ,2809,NGQ>NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
34,27.164211,77.815247,barrier,194071.4,JVATTI,"Agra Bypass, Kiraoli, Agra District, Uttar Pradesh, 283101",736,['cash'],NHAI,265,5,Uttar Pradesh;UP,Raibha Toll Plaza,Agra Bypass;AH 43;NH 44,14241.4,265930310,NGQ,3260,NGQ>NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
34,26.931975,77.933444,barrier,231619.2,JV9G7P,"AH 43, Kheragarh, Agra District, Uttar Pradesh, 283124",669,['cash'],NHAI,315,0,Uttar Pradesh;UP,Jajau Toll Plaza,AH 43;NH 44,17221.9,103949732,NGQ,3867,NGQ>NGQ>NHY>NHY>NHY>NHY>NHY>NHY>NHY>NHY
