RouteID,latitude,longitude,nodeIdx,road,address,tollName,agency,state,roadType,cost,payment,node,lanes,duration,tollGrpId,eloc,distance,type,Road Catagory
3,15.887732,78.016874,6598,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Undavelly, Jogulamba Gadwal District, Telangana, 509128",Pullur Toll Plaza,NHAI,Telangana;TG,NGQ,130,['cash'],103952360,0,28255,215,JVXWF5,396479.8,barrier,"NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,16.53572,77.94462,7892,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Addakal, Mahabubnagar District, Telangana, 509382",Shakhapur Toll Plaza,NHAI,Telangana;TG,NGQ,65,['cash'],270959913,0,33755.2,853,JVXDM6,482184.5,barrier,"NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,17.00592,78.194435,8834,Srinagar Kanyakumari Highway;AH 43;NH 44,"NH 7, Kurnool Road, Mahaboobnagar, Farooqnagar, Rangareddy District;Ranga Reddy District;KV Ranga Reddy District, Telangana, 509202",Raikal Toll Plaza,NHAI,Telangana;TG,NGQ,80,['cash'],270961339,0,37759.7,854,JVXUN7,542875.3,barrier,"NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,17.249586,78.37519,9425,,"Shamshabad, Hyderabad, Telangana, 501218",Shamshabad Entry Toll Plaza,HMDA,Telangana;TG,RDA,120,['cash'],94303407,0,39964.9,390523080,JVWPVM,577413.7,ticket,"RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,17.603289,78.475744,10346,Nehru Outer Ring Road;Outer Ring Road;ORR,"Nehru Outer Ring Road, Seethariguda, Hyderabad, Telangana, 501401",Medchal Toll Plaza,,Telangana;TG,RDA,,,94307636,0,43268.6,598,H19BMQ,645526.8,barrier,"RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,17.598015,78.490995,10402,,"Kandlakoya, Hyderabad, Telangana, 501401",Medchal Exit Toll Plaza,HMDA,Telangana;TG,RDA,,,270955885,7,43453.2,390522086,JVX1RP,647771,ticket,"RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,17.801157,78.471591,10907,Srinagar Kanyakumari Highway;AH 43;NH 44,"NH 7 Road, Toopran, Toopran;Tupran, Medak District, Telangana, 502336",Manoharabad Toll Plaza,NHAI,Telangana;TG,NGQ,90,['cash'],285086774,0,45344.7,739,JW4FNC,671448.1,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,18.205053,78.3983,11839,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Bhiknoor, Kamareddy District, Telangana, 503101",Bhiknoor Toll Plaza,NHAI,Telangana;TG,NGQ,90,['cash'],276823454,0,48247,390500023,VKK6ME,722292.7,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,18.538327,78.239653,12627,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Indalwai, Nizamabad District, Telangana, 503164",Indalwai Toll Plaza,NHAI,Telangana;TG,NGQ,85,['cash'],93750976,6,51273.5,509,JVXQ2T,770970,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,19.026579,78.362577,13656,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Soan, Nirmal District, Telangana, 504105",Gamjal Toll Plaza,NHAI,Telangana;TG,NGQ,60,['cash'],93942893,6,55333,221,JVXT2L,834971.2,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,19.279922,78.409329,14396,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Neradigonda, Adilabad District, Telangana, 504323",Rolmamda Toll Plaza,NHAI,Telangana;TG,NGQ,105,['cash'],285087212,0,57951.6,222,JVXRCW,876758.5,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,19.780937,78.565612,15411,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Jainad, Adilabad District, Telangana, 504309",Pippalwada Toll Plaza,NHAI,Telangana;TG,NGQ,95,['cash'],93942485,0,62403.1,226,JVXQQS,940645.1,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,20.019386,78.540194,15893,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Kelapur, Yavatmal District, Maharashtra, 445302",Kelapur Toll Plaza,NHAI,Maharashtra;MH,NGQ,105,['cash'],93751037,2,64407.5,518,JVNQQM,970059.6,barrier,"NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,20.450486,78.75504,16860,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Hinganghat, Wardha District, Maharashtra, 442307",Daroda Toll Plaza,NHAI,Maharashtra;MH,NGQ,115,['cash'],293285344,5,68511.5,534,JVNU3V,1027721.4,barrier,"NGQ,NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,20.854786,78.962971,17726,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Borkhedi, Maharashtra, 441108",Borkhedi Nagpur Bypass Toll Plaza,NHAI,Maharashtra;MH,NGQ,150,['cash'],87843109,5,72529.7,376,JVNK42,1084546,barrier,"NGQ,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,21.028294,79.06892,18102,Nagpur Bypass;Outer Ring Road;AH 43;NH 44,"Nagpur Bypass, Nagpur Rural, Nagpur District, Maharashtra, 441108",Panjari Toll Plaza,NHAI,Maharashtra;MH,NGQ,145,['cash'],87814452,5,74549.6,248,JVO8CV,1108562.8,barrier,"NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
3,21.139587,79.3651,18668,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,"Mumbai Kolkata Highway, Mauda, Nagpur District, Maharashtra, 441104",WEPL Mathani Toll Plaza,NHAI,Maharashtra;MH,NHY,65,['cash'],104022529,5,77590.7,692,JVM9V6,1147451.5,barrier,"NHY,NHY,NHY,NHY,NHY,NHY"
3,21.13965,79.675258,19242,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,"Mumbai Kolkata Highway, Bhandara, Bhandara District, Maharashtra, 441924",Kardha Toll Plaza,NHAI,Maharashtra;MH,NHY,21,['cash'],104022540,2,80125.4,693,JVOC0I,1181482.1,barrier,"NHY,NHY,NHY,NHY,NHY"
3,21.088324,80.034127,19819,Mumbai Kolkata Highway;Great Eastern Highway;AH 46;NH 53,"Mumbai Kolkata Highway, Sakoli, Bhandara District, Maharashtra, 441802",Sendurwafa Toll Plaza,NHAI,Maharashtra;MH,NHY,95,['cash'],104022513,4,83271.2,691,JVOBDI,1221721,barrier,"NHY,NHY,NHY,NHY"
3,21.117942,81.122385,21633,Mumbai Kolkata Highway;AH 46;NH 53,"Mumbai Kolkata Highway, Rajnandgaon, Rajnandgaon District, Chhattisgarh, 491443",Thakurtola Toll Plaza,NHAI,Chhattisgarh;CT,NHY,110,['cash'],267889920,0,91627.7,661,JVZKL7,1339232.9,barrier,"NHY,NHY,NHY"
3,21.214526,81.288009,21998,Durg Bypass;Mumbai Kolkata Highway;AH 46;NH 53,"Durg Bypass, Durg, Durg District, Chhattisgarh, 491001",Durg Bypass Dhamdanaka Toll Plaza,NHAI,Chhattisgarh;CT,NHY,75,['cash'],103935082,0,93068.3,662,JVZL34,1362598.5,barrier,"NHY,NHY"
3,21.252788,81.536872,22425,Mumbai Kolkata Highway;Great Eastern Road;GE Road;AH 46;NH 53,"Mumbai Kolkata Highway, Kumhari, Chhattisgarh, 490042",Kumhari Toll Plaza,NHAI,Chhattisgarh;CT,NHY,15,['cash'],272437348,0,95739.8,412,JVZKAF,1390437.1,barrier,NHY
30,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,90,['cash'],271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY"
30,28.102508,77.30518,955,Western Peripheral Expressway;KMP Expressway,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",Palwal Main Exit Toll Plaza,HSIIDC,Haryana;HR,RDA,,,94284800,0,4555.3,592,JV2DU9,59829,ticket,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY"
30,27.660135,77.73333,2245,Yamuna Expressway;Taj Expressway,"Yamuna Expressway, Mat, Mathura District, Uttar Pradesh, 281202",Mathura Toll Plaza,YEIDA,Uttar Pradesh;UP,RDA,160,['cash'],265930289,0,9738.1,296,JVA0YN,145423.3,barrier,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY"
30,27.303456,78.004162,3018,Yamuna Expressway;Taj Expressway,"Yamuna Expressway, Etmadpur, Agra District, Uttar Pradesh, 283126",Agra Toll Plaza,YEIDA,Uttar Pradesh;UP,RDA,145,['cash'],284172719,0,11988.5,297,JV9QLC,200540.3,barrier,"RDA,RDA,RDA,RDA,RDA,RDA,NHY"
30,27.202382,78.114804,3282,Inner Ring Road,"Inner Ring Road, Etmadpur, Agra District, Uttar Pradesh, 282006",Rahankalan Toll Plaza,,Uttar Pradesh;UP,RDA,40,['cash'],276225449,0,12784.7,650,JVABNP,218313.8,barrier,"RDA,RDA,RDA,RDA,RDA,NHY"
30,27.053705,78.277473,3656,Agra Lucknow Expressway;Lucknow Expressway,"Agra Lucknow Expressway, Fatehabad, Agra District, Uttar Pradesh, 283111",Agra Main Entry Toll Plaza,UPEIDA,Uttar Pradesh;UP,RDA,,,265609136,0,14261.4,762,JVB2WU,243768.7,ticket,"RDA,RDA,RDA,RDA,NHY"
30,26.909396,79.326554,5148,Bundelkhand Expressway,"Bundelkhand Expressway, Takha, Etawah District, Uttar Pradesh, 206242",Kudrail Exit Toll Plaza,,Uttar Pradesh;UP,RDA,,,289430833,0,18642.9,390523486,TR4P2X,355739.1,ticket,"RDA,RDA,RDA,NHY"
30,26.848322,79.317265,5269,Bundelkhand Expressway,"Bundelkhand Expressway, Takha, Etawah District, Uttar Pradesh, 206242",Takha Etawah Main Entry Toll Plaza,UPEIDA,Uttar Pradesh;UP,RDA,610,['cash'],286902570,0,19130.4,390522383,G98UJZ,363856.9,ticket,"RDA,RDA,NHY"
30,25.251722,80.744924,8903,Bundelkhand Expressway,"Bundelkhand Expressway, Karwi, Chitrakoot District, Uttar Pradesh, 210204",Akabarpur Main Exit Toll Plaza,UPEIDA,Uttar Pradesh;UP,RDA,,,286900218,0,34645.8,390522384,G98UYI,646633.7,ticket,"RDA,NHY"
30,24.653714,80.786624,10607,Satna Chitrakoot Highway;NH 135BG,"Satna Chitrakoot Highway, Raghurajnagar Nagareey, Satna District, Madhya Pradesh, 485001",Khamha Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,,,281821255,0,41321.1,390522654,PULTFN,735632.5,barrier,NHY
31,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,,,271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,NHY,NHY,NHY,NGQ,NHY,SHY,SHY,RDA,NHY"
31,28.024051,77.113266,979,Delhi Mumbai Expressway;Delhi Vadodara Expressway;NE 4,"Delhi Mumbai Expressway, Nuh, Nuh District, Haryana, 122107",Kalinger Toll Plaza,,Haryana;HR,NHY,,,288748104,0,4106.1,390523374,MEDPBT,61073,ticket,"NHY,NHY,NHY,NGQ,NHY,SHY,SHY,RDA,NHY"
31,25.968244,76.25311,4042,NH 552,"NH 552, Sawai Madhopur, Sawai Madhopur District, Rajasthan, 322001",Sawai Madhopur Exit Toll Plaza,,Rajasthan;RJ,NHY,,,293076262,0,18608.5,390523557,TY648J,336541,ticket,"NHY,NHY,NGQ,NHY,SHY,SHY,RDA,NHY"
31,25.884024,75.958325,4605,NH 148D,"NH 148D, Uniara, Tonk District, Rajasthan, 304024",Pallai Toll Plaza,NHAI,Rajasthan;RJ,NHY,70,['cash'],278743868,0,19246.6,390522751,6WQM5U,373672.1,barrier,"NHY,NGQ,NHY,SHY,SHY,RDA,NHY"
31,25.156171,75.776682,6765,Kota Bypass;NH 27,"Kota Bypass, Ladpura, Kota District, Rajasthan, 324010",Sakatpura Toll Plaza,NHAI,Rajasthan;RJ,NGQ,80,['cash'],271177957,0,24927.3,390522714,JV7W3K,481160.5,barrier,"NGQ,NHY,SHY,SHY,RDA,NHY"
31,24.965434,75.935183,7272,NH 52,"NH 52, Mukundpura, District Kota, Ladpura, Kota District, Rajasthan, 325003",Mandana Toll Plaza,NHAI,Rajasthan;RJ,NHY,60,['cash'],278743964,5,26821.9,390500043,6WQA6E,510237.3,barrier,"NHY,SHY,SHY,RDA,NHY"
31,24.616268,75.909542,8215,SH 9A,"SH 9A, Ramganj Mandi, Kota District, Rajasthan, 326519",Undwa Toll Plaza,RSRDC,Rajasthan;RJ,SHY,,,276685868,0,31066,390522508,IQ06PO,560006.7,barrier,"SHY,SHY,RDA,NHY"
31,24.519379,75.809456,8505,SH 7,"SH 7, Bhanpura, Mandsaur District, Madhya Pradesh, 458775",Neemthur Toll Plaza,,Madhya Pradesh;MP,SHY,,,292254070,0,32073.5,390523629,P3YPGB,583263.2,barrier,"SHY,RDA,NHY"
31,23.423745,74.984509,10196,,"Ratlam, Ratlam District, Madhya Pradesh, 457001",Dhamnod Exit Toll Plaza,,Madhya Pradesh;MP,RDA,,,285608131,0,39518,390522352,2U832R,733172.9,barrier,"RDA,NHY"
31,23.41721,74.997034,10245,Ratlam Dhamnod Road;NH 927A,"Ratlam Dhamnod Road, Ratlam Nagar, Ratlam District, Madhya Pradesh, 457001",Dhamnod Toll Plaza,MPRDC,Madhya Pradesh;MP,NHY,35,['cash'],271859690,0,39706.1,390522548,JVH7X9,735502.6,barrier,NHY
32,27.999715,76.430608,1079,Delhi Jaipur Expressway;NH 48,"NH 8, Neemrana Road, Behror, Neemrana, Kotputli Behror District, Rajasthan, 301706",Shahjahanpur Toll Plaza,NHAI,Rajasthan;RJ,NGQ,155,['cash'],274546273,0,7990.3,19,JV3SN9,68964.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY"
32,27.305642,75.953528,2624,Delhi Jaipur Expressway;NH 48,"Delhi Jaipur Expressway, Manoharpur, Rajasthan, 303104",Manoharpur Toll Plaza,NHAI,Rajasthan;RJ,NGQ,75,['cash'],88978252,0,14930.3,21,JV3QT8,164443.1,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY"
32,27.086848,75.834786,3144,Delhi Jaipur Expressway;Delhi Ajmer Expressway;NH 48,"Delhi Jaipur Expressway, Amber, Jaipur District, Rajasthan, 303805",Daulatpura Toll Plaza,NHAI,Rajasthan;RJ,NGQ,65,['cash'],290676266,0,17030.4,310,JV3PZ1,194920.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY"
32,26.84315,75.615597,3757,Jaipur Kishangarh Expressway;Delhi Ajmer Expressway;Ajmer Road;NH 48,"NH 8, Jaipur, Rajasthan, 302042",Thikariya Jaipur Toll Plaza,NHAI,Rajasthan;RJ,NGQ,80,['cash'],274509579,6,20107.2,23,JW1OLB,234739.8,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY"
32,26.595114,74.939335,4756,Jaipur Kishangarh Expressway;NH 48,"NH 8, Ajmer Road, Kishangarh, Ajmer District, Rajasthan, 305816",Kishangarh Badgaon Toll Plaza,NHAI,Rajasthan;RJ,NGQ,25,['cash'],286960183,6,25939.5,26,JV3RNS,308738.5,barrier,"NGQ,NGQ,NGQ,NGQ,NHY,NHY,NHY"
32,26.103394,74.685133,5768,NH 48,"NH 48, Bhinay, Kekri District, Rajasthan, 305621",Kheri Toll Plaza,NHAI,Rajasthan;RJ,NGQ,140,['cash'],286960198,0,30152.2,838,JV7BEZ,374125.3,barrier,"NGQ,NGQ,NGQ,NHY,NHY,NHY"
32,25.587225,74.595119,6604,NH 48,"Ajmer Road, Banera, Shahpura District, Rajasthan, 311024",Lambiya Kalan Toll Plaza,NHAI,Rajasthan;RJ,NGQ,95,['cash'],94109073,0,34157.9,607,JV573H,433699.6,barrier,"NGQ,NGQ,NHY,NHY,NHY"
32,25.082838,74.624572,7629,NH 48,"NH 48, Gangrar, Chittorgarh District, Rajasthan, 312901",Jojro Ka Khera Toll Plaza,NHAI,Rajasthan;RJ,NGQ,100,['cash'],290676038,0,38722.4,28,JV4YT7,496516.3,barrier,"NGQ,NHY,NHY,NHY"
32,24.825856,74.62893,8193,Nimbhera Chittorgarh Marg;NH 56,"Nimbhera Chittorgarh Marg, Chittaurgarh, Chittorgarh District, Rajasthan, 312025",Ochari Toll Plaza,NHAI,Rajasthan;RJ,NHY,35,['cash'],286958851,0,41409.2,546,JV556Q,532620.6,barrier,"NHY,NHY,NHY"
32,24.595081,74.711686,8724,Nimbahera Bypass;NH 156,"Nimbahera Bypass, Nimbahera, Chittorgarh District, Rajasthan, 312601",Nimbahera Toll Plaza,NHAI,Rajasthan;RJ,NHY,20,['cash'],100885440,0,44313.6,432,JV5FPJ,565329.8,barrier,"NHY,NHY"
32,24.572032,74.761657,8836,NH 156,"NH 156, Jawad, Neemuch District, Madhya Pradesh, 458468",Nayagaon Toll Plaza,MPRDC,Madhya Pradesh;MP,NHY,32,['cash'],94144459,0,44764,564,JW2WYP,571974.1,barrier,NHY
33,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,90,['cash'],271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY"
33,28.102508,77.30518,955,Western Peripheral Expressway;KMP Expressway,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",Palwal Main Exit Toll Plaza,HSIIDC,Haryana;HR,RDA,,,94284800,0,4555.3,592,JV2DU9,59829,ticket,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY"
33,27.660135,77.73333,2245,Yamuna Expressway;Taj Expressway,"Yamuna Expressway, Mat, Mathura District, Uttar Pradesh, 281202",Mathura Toll Plaza,YEIDA,Uttar Pradesh;UP,RDA,160,['cash'],265930289,0,9738.1,296,JVA0YN,145423.3,barrier,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY"
33,27.303456,78.004162,3018,Yamuna Expressway;Taj Expressway,"Yamuna Expressway, Etmadpur, Agra District, Uttar Pradesh, 283126",Agra Toll Plaza,YEIDA,Uttar Pradesh;UP,RDA,145,['cash'],284172719,0,11988.5,297,JV9QLC,200540.3,barrier,"RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY"
33,27.202382,78.114804,3282,Inner Ring Road,"Inner Ring Road, Etmadpur, Agra District, Uttar Pradesh, 282006",Rahankalan Toll Plaza,,Uttar Pradesh;UP,RDA,40,['cash'],276225449,0,12784.7,650,JVABNP,218313.8,barrier,"RDA,RDA,RDA,RDA,RDA,NHY,NHY"
33,27.053705,78.277473,3656,Agra Lucknow Expressway;Lucknow Expressway,"Agra Lucknow Expressway, Fatehabad, Agra District, Uttar Pradesh, 283111",Agra Main Entry Toll Plaza,UPEIDA,Uttar Pradesh;UP,RDA,,,265609136,0,14261.4,762,JVB2WU,243768.7,ticket,"RDA,RDA,RDA,RDA,NHY,NHY"
33,26.909396,79.326554,5148,Bundelkhand Expressway,"Bundelkhand Expressway, Takha, Etawah District, Uttar Pradesh, 206242",Kudrail Exit Toll Plaza,,Uttar Pradesh;UP,RDA,,,289430833,0,18642.9,390523486,TR4P2X,355739.1,ticket,"RDA,RDA,RDA,NHY,NHY"
33,26.848322,79.317265,5269,Bundelkhand Expressway,"Bundelkhand Expressway, Takha, Etawah District, Uttar Pradesh, 206242",Takha Etawah Main Entry Toll Plaza,UPEIDA,Uttar Pradesh;UP,RDA,610,['cash'],286902570,0,19130.4,390522383,G98UJZ,363856.9,ticket,"RDA,RDA,NHY,NHY"
33,25.251722,80.744924,8903,Bundelkhand Expressway,"Bundelkhand Expressway, Karwi, Chitrakoot District, Uttar Pradesh, 210204",Akabarpur Main Exit Toll Plaza,UPEIDA,Uttar Pradesh;UP,RDA,,,286900218,0,34645.8,390522384,G98UYI,646633.7,ticket,"RDA,NHY,NHY"
33,24.653714,80.786624,10607,Satna Chitrakoot Highway;NH 135BG,"Satna Chitrakoot Highway, Raghurajnagar Nagareey, Satna District, Madhya Pradesh, 485001",Khamha Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,,,281821255,0,41321.1,390522654,PULTFN,735632.5,barrier,"NHY,NHY"
33,24.493481,81.143324,11310,Satna Rewa Road;NH 39,"Satna Rewa Road, Amarpatan, Satna District, Madhya Pradesh, 485115",Bela Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,90,['cash'],287468961,4,44155.7,390523270,GAEEDL,780388.6,barrier,NHY
34,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,,,271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,NHY,NHY,NHY,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
34,28.024051,77.113266,979,Delhi Mumbai Expressway;Delhi Vadodara Expressway;NE 4,"Delhi Mumbai Expressway, Nuh, Nuh District, Haryana, 122107",Kalinger Toll Plaza,,Haryana;HR,NHY,,,288748104,0,4106.1,390523374,MEDPBT,61073,ticket,"NHY,NHY,NHY,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
34,25.968244,76.25311,4042,NH 552,"NH 552, Sawai Madhopur, Sawai Madhopur District, Rajasthan, 322001",Sawai Madhopur Exit Toll Plaza,,Rajasthan;RJ,NHY,,,293076262,0,18608.5,390523557,TY648J,336541,ticket,"NHY,NHY,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
34,25.884024,75.958325,4605,NH 148D,"NH 148D, Uniara, Tonk District, Rajasthan, 304024",Pallai Toll Plaza,NHAI,Rajasthan;RJ,NHY,70,['cash'],278743868,0,19246.6,390522751,6WQM5U,373672.1,barrier,"NHY,NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
34,25.156171,75.776682,6765,Kota Bypass;NH 27,"Kota Bypass, Ladpura, Kota District, Rajasthan, 324010",Sakatpura Toll Plaza,NHAI,Rajasthan;RJ,NGQ,80,['cash'],271177957,0,24927.3,390522714,JV7W3K,481160.5,barrier,"NGQ,NHY,NHY,NHY,NHY,NHY,NHY"
34,24.965434,75.935183,7272,NH 52,"NH 52, Mukundpura, District Kota, Ladpura, Kota District, Rajasthan, 325003",Mandana Toll Plaza,NHAI,Rajasthan;RJ,NHY,60,['cash'],278743964,5,26821.9,390500043,6WQA6E,510237.3,barrier,"NHY,NHY,NHY,NHY,NHY,NHY"
34,24.642657,76.027638,8038,Jhalrapatan Bypass;NH 52,"Jhalrapatan Bypass, Ramganj Mandi, Kota District, Rajasthan, 326519",Beer Mandi Toll Plaza,NHAI,Rajasthan;RJ,NHY,115,['cash'],285764501,7,29467,390522355,M043IC,554368.6,barrier,"NHY,NHY,NHY,NHY,NHY"
34,24.420088,76.503889,8949,NH 52,"NH 52, Aklera, Jhalawar District, Rajasthan, 326003",Methoon Toll Plaza,NHAI,Rajasthan;RJ,NHY,55,['cash'],104086927,0,33182.5,390522685,JV3Z0A,614436,barrier,"NHY,NHY,NHY,NHY"
34,23.993072,76.807602,10352,Rajgarh Biaora Road;NH 52,"Rajgarh Biaora Road, Rajgarh, Rajgarh District, Madhya Pradesh, 465661",Heeran Khedi Toll Plaza,MPRDC,Madhya Pradesh;MP,NHY,55,['cash'],271859707,0,38384.3,390522572,JVHRCK,694467.5,barrier,"NHY,NHY,NHY"
34,23.87984,76.909848,10690,Bhopal Highway;NH 46,"Bhopal Highway, Biaora, Rajgarh District, Madhya Pradesh, 465674",Kachnaria Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,75,['cash'],283395543,0,39732.8,390522187,0005BZ,714581.5,barrier,"NHY,NHY"
34,23.359744,77.221054,12080,Bhopal Highway;NH 46,"Bhopal Highway, Shyampur, Sehore District, Madhya Pradesh, 466661",Sonkatch Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,90,['cash'],284490121,0,44939.1,390522226,FEEMXI,798637.3,barrier,NHY
35,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,,,271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,NHY,NHY,NHY,NGQ,NHY,SHY,SHY,RDA,NHY,NHY,SHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY"
35,28.024051,77.113266,979,Delhi Mumbai Expressway;Delhi Vadodara Expressway;NE 4,"Delhi Mumbai Expressway, Nuh, Nuh District, Haryana, 122107",Kalinger Toll Plaza,,Haryana;HR,NHY,,,288748104,0,4106.1,390523374,MEDPBT,61073,ticket,"NHY,NHY,NHY,NGQ,NHY,SHY,SHY,RDA,NHY,NHY,SHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY"
35,25.968244,76.25311,4042,NH 552,"NH 552, Sawai Madhopur, Sawai Madhopur District, Rajasthan, 322001",Sawai Madhopur Exit Toll Plaza,,Rajasthan;RJ,NHY,,,293076262,0,18608.5,390523557,TY648J,336541,ticket,"NHY,NHY,NGQ,NHY,SHY,SHY,RDA,NHY,NHY,SHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY"
35,25.884024,75.958325,4605,NH 148D,"NH 148D, Uniara, Tonk District, Rajasthan, 304024",Pallai Toll Plaza,NHAI,Rajasthan;RJ,NHY,70,['cash'],278743868,0,19246.6,390522751,6WQM5U,373672.1,barrier,"NHY,NGQ,NHY,SHY,SHY,RDA,NHY,NHY,SHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY,NHY"
